framewise_displacement	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	eddy_stdevs	original_file	grad_x	grad_y	grad_z	bval	image_mean	series_b0_mean	series_b0_correction	DWIDenoise_pre	DWIDenoise_post	DWIDenoise_change
0.27688102361199995	0.1629625016	-0.006121339042	-0.01689453949	0.00703851087	-0.0006267959252	0.006741139106	-49.8788341	sub-01_dwi.nii.gz	0.826806	0.521146	0.211655	1000.0	39.325813675177855	119.6546819508779	1.0	39.32279819479875	39.325813675177855	0.0737878333832586
0.15684031660699999	0.1626631542	0.02003263152	-0.06842964552	0.007744933013	-0.0009455862455000002	0.006189313717	-44.571698600000005	sub-01_dwi.nii.gz	-0.893078	0.0402237	-0.4481	1000.0	39.71804052136473	119.6546819508779	1.0	39.72160550418084	39.71804052136473	0.0733001673415188
0.09507087439999996	0.1537078607	-0.04067808565	-0.06662934449	0.007845534943	-0.0008193681714999999	0.005944042467	-52.4408615	sub-01_dwi.nii.gz	-0.28949	0.540823	-0.789751	1000.0	39.768035721892936	119.6546819508779	1.0	39.76670121173469	39.768035721892936	0.073214142520154
0.07431583244000003	0.1521315653	-0.05839694455	-0.07808808736	0.007641586941	-0.0007002208731	0.006492185872	-57.2158421	sub-01_dwi.nii.gz	-0.116285	0.962231	-0.24615	1000.0	39.31985851577676	119.6546819508779	1.0	39.31990504535148	39.31985851577676	0.0741644643718694
0.09020499695000003	0.1582491406	-0.05325614585	-0.1016696642	0.00843937695	-0.0005914840149	0.006291411817	-50.952551	sub-01_dwi.nii.gz	-0.800763	0.403433	0.442742	1000.0	39.4907907794374	119.6546819508779	1.0	39.49198709431689	39.4907907794374	0.0739825002848502
0.23895597816000008	0.1499693923	-0.170958581	-0.05681691208	0.008269747718999998	-0.0009792101337	0.007096477319	-20.4907023	sub-01_dwi.nii.gz	0.513766	0.839898	-0.174974	1000.0	39.214404011388986	119.6546819508779	1.0	39.21139367205216	39.214404011388986	0.0740332480531188
0.27747454761500007	0.1572133887	-0.01496195992	-0.1007948765	0.009026761167	-0.001055493252	0.006524654571	-46.8234347	sub-01_dwi.nii.gz	-0.789217	0.153306	0.594671	1000.0	39.66522144197575	119.6546819508779	1.0	39.669941804846935	39.66522144197575	0.0732390423701685
0.26708444189	0.1597392678	-0.2113995506	-0.1397527511	0.008646230213	-0.0009901416488000002	0.006662033964	-53.469360099999996	sub-01_dwi.nii.gz	-0.9496	0.232912	0.209788	1000.0	39.803414271313954	119.6546819508779	1.0	39.8069406799178	39.803414271313954	0.0731642475340045
0.18277111034	0.1391468947	-0.1188294636	-0.1100705763	0.008439093828	-0.000466803991	0.00673008943	-38.873096399999994	sub-01_dwi.nii.gz	0.232481	0.782074	-0.578198	1000.0	39.46547751051321	119.6546819508779	1.0	39.46334458262472	39.46547751051321	0.0736694379227423
0.46489558577000006	0.1498602404	0.2078037601	-0.1350487026	0.01013712771	-0.0004071419826	0.006436367519	-27.4905429	sub-01_dwi.nii.gz	0.0213123	0.187791	-0.981978	1000.0	39.781884715563	119.6546819508779	1.0	39.79061592084751	39.781884715563	0.0731559564528433
0.38429299746	0.160860489	-0.08232765324	-0.1129230733	0.009663114324	-0.000695685565	0.006894524675	-24.46810452	sub-01_dwi.nii.gz	-0.216782	0.955951	0.197899	1000.0	39.13920682166773	119.6546819508779	1.0	39.13679404053288	39.13920682166773	0.074571262445412
0.08064214056499998	0.1643233536	-0.03655268803	-0.113525773	0.01009006053	-0.0008332424330999999	0.006842995528	-34.20449567	sub-01_dwi.nii.gz	-0.774164	0.604148	0.188878	1000.0	39.55849237818277	119.6546819508779	1.0	39.55115880987812	39.55849237818277	0.0737425954545856
0.30598310995	0.1421800214	0.08734674559999998	-0.1316021614	0.01216061972	-0.0002662958577	0.007042768877	-25.9186201	sub-01_dwi.nii.gz	-0.160331	0.355469	-0.920834	1000.0	39.82035201377182	119.6546819508779	1.0	39.8228657348356	39.82035201377182	0.0734606906805537
